MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,Label
-260.72815,89.94527,9.907308,12.3988695,-4.291345,-5.2235894,-1.7867815,-10.556261,-8.5896015,5.740594,-1.1321044,-3.710119,-5.011955,0
-354.2445,106.05757,34.095108,9.404452,3.5747266,1.4706475,-0.7228698,-5.944804,-6.796598,6.6841745,6.69121,-0.916182,-3.0495534,0
-289.24567,106.65936,20.133907,6.7853484,1.2060574,-1.8648133,-3.4976242,-8.7485,-9.276381,7.2671723,0.79425555,-4.7795773,-8.219527,0
-227.11557,84.20954,6.2798843,2.1595013,-4.441136,-3.6671205,-9.337309,-14.358064,-6.9509788,2.3541014,-2.1437397,-8.669949,-8.241867,0
-350.50974,108.881744,39.64101,11.116393,2.03761,7.335785,-0.6960294,-7.59686,-7.4278755,1.8493892,4.6786175,-1.685201,-8.152368,0
-284.90173,101.077545,21.968374,6.342196,-1.0945432,3.3965964,-7.5876384,-10.870654,-6.586864,4.0205016,0.09819711,-9.8184,-10.08103,0
-257.46014,97.71246,12.459592,9.574162,-2.235652,-2.0221212,-4.718028,-14.493111,-7.2807584,3.133266,-1.4264466,-6.603198,-8.126673,0
-354.05338,107.70396,35.633507,12.529414,3.9638133,4.7964845,-0.3904923,-6.959252,-5.791492,5.627534,0.7093682,-3.272328,-3.796075,0
-323.99933,109.317444,27.138811,13.193455,4.9517393,-3.0453246,1.1100895,-8.394022,-7.9237165,11.266805,-1.4333074,-4.793749,-0.09964547,0
-367.65393,116.45943,34.158253,18.406494,6.2960787,-3.4507468,-2.0248044,-5.5732327,-4.8881655,4.361076,4.031987,1.0811394,-3.2539997,0
-365.49948,109.23454,42.21873,16.837599,3.8024876,2.9942703,1.275144,-7.090583,-6.768586,3.3289928,3.071475,-1.984508,-4.3193755,0
-377.7959,107.3096,41.48421,18.68195,7.088731,4.7911077,1.6832423,-6.8338456,-7.8653913,3.029187,1.8058743,-4.0780306,-4.7744555,0
-364.51596,114.19739,40.80522,16.950489,2.81539,1.1026063,0.6368634,-7.213244,-7.9566846,1.7191734,1.4578755,-2.03243,-2.7161922,0
-352.22623,122.82995,38.799324,29.779968,6.0286665,-10.699627,4.2199225,-5.3044634,-7.4894376,-0.49248958,-4.901336,0.010664169,-5.862275,0
-367.64227,118.36731,43.15618,30.409924,4.695579,-7.376015,2.6743176,-4.5365047,-3.6942465,0.79898447,-5.4264374,-0.92325175,-4.8605757,0
-327.91943,112.44599,24.459305,28.055908,3.0451195,-9.420598,0.8220885,-2.3628914,-6.7499623,2.8708215,-7.4506826,-7.859222,-2.2418046,0
-371.89447,118.03442,43.589428,31.815102,3.774079,-6.886272,2.5906494,-3.432687,-6.622194,-1.5198808,-4.7825727,-0.40459052,-7.655004,0
-394.7343,119.11849,49.73729,28.633348,5.8388104,-1.7046094,2.1067355,-3.3709328,-3.4020686,-2.3704834,-3.7039235,-0.16098537,-5.2635617,0
-379.98575,121.8255,39.82142,29.16643,8.238006,-3.6837847,0.06694388,-3.384326,-3.3926334,0.4636895,-5.3220735,-4.750088,-3.7769396,0
-249.84966,106.56709,8.097754,17.995716,-1.897832,-11.683116,-6.427023,-4.8475327,-6.1570415,0.70674866,0.39520803,-0.739558,-8.148558,0
-283.50943,113.12985,14.59327,16.772404,-0.25404772,-5.859416,-7.5831776,-5.3568053,-4.440716,0.29102752,-0.34580624,-0.25466737,-8.566911,0
-282.43817,112.71105,16.019676,11.136668,-0.5809248,-6.5601916,-10.07039,-4.90623,-4.4463334,2.2631493,-1.7354144,-8.278311,-10.035567,0
-269.06265,117.886475,15.17162,12.422876,-2.7866662,-3.90735,-11.060007,-2.8570912,-5.3440576,-1.9771992,-1.0836296,-4.204745,-11.109261,0
-354.2845,123.774956,28.448921,18.766918,5.067518,-2.0660558,-3.0206554,-7.8917856,-0.098164834,4.3969927,1.6407747,2.2465186,-7.196937,0
-311.7669,120.313576,19.049685,17.823317,1.6059393,-5.2919664,-7.617535,-7.0856037,-5.2868276,3.9817257,0.884407,-4.54001,-5.8907247,0
-275.87485,95.16319,23.983948,26.93253,3.1149838,-14.776667,-4.479622,-5.860485,-6.0444283,-2.36242,-4.789706,-1.9357238,-9.433132,0
-335.3023,100.89251,38.416813,25.655535,7.0696325,-5.721284,-6.0596623,-4.601026,-1.3190622,-1.9560974,-2.712629,-0.6102519,-8.044932,0
-315.0343,95.91291,34.240925,32.00552,3.337415,-12.751893,-10.551644,-4.5848417,-6.307884,-3.4027166,-5.9874387,-4.8530154,-6.4459524,0
-284.89246,94.808846,34.676968,23.478401,-3.9743025,-12.0061,-16.267336,0.090721145,-5.5170336,-5.5834765,-3.6563787,-6.320972,-8.285412,0
-372.72525,101.976814,48.46011,31.430809,9.404554,-7.676232,-3.6596854,-3.0126994,-2.9571245,0.968506,-0.62093145,-1.0189413,-6.228937,0
-343.17923,103.8593,48.02943,26.804323,5.2539115,-8.254902,-8.905489,-3.775779,-4.9280243,-0.45216656,-1.3587326,-4.147353,-7.902685,0
-251.63625,120.59916,3.8409863,8.4303255,-11.966594,-1.6529496,3.2974222,-8.640938,-13.87486,2.7166476,-0.5417211,-4.3927517,-6.3980165,0
-291.8363,126.9009,10.955269,8.504734,-9.928812,-3.766553,1.5159651,-7.4301667,-8.884035,2.3055747,0.93645275,-0.6022036,-5.1760054,0
-300.69995,110.652534,17.669718,10.530101,-5.197254,0.2475597,-2.9498706,-4.6347737,-9.723934,6.231889,2.5482779,-7.950908,-7.4797826,0
-299.44244,123.22839,15.899316,10.431515,-11.431775,-1.802776,-1.0641456,-4.6664357,-9.25435,1.7021123,0.32993612,-0.27348772,-5.9223065,0
-376.19855,132.37138,36.21114,13.055601,-2.099401,2.10027,4.2154183,-5.5732703,-2.8874066,2.3775742,1.5779287,-0.60601395,-6.3540626,0
-353.64465,129.77562,30.161402,13.766304,-3.5011392,-1.3802001,4.3260956,-4.0950108,-11.809038,2.0419598,3.2718391,-2.7588367,-3.88594,0
-304.56104,108.64848,33.609814,16.325329,-0.35539216,-2.918924,-0.5381094,-6.1266003,-9.983463,2.7840092,-3.4813786,-0.9178744,-6.151767,0
-367.1949,114.63708,43.423306,18.878649,6.439072,-1.4834306,-1.2669126,-4.844837,-4.644454,0.861879,-0.9639566,0.072657265,-4.753271,0
-341.31586,112.35889,38.802586,18.711239,-0.6482448,-1.1663514,-1.0877042,-4.231666,-13.339367,3.1874743,0.50780773,-6.2149825,-7.196108,0
-308.73853,108.57265,35.597187,15.089081,2.566867,-0.37915698,-5.4276633,-6.2574515,-10.263519,1.343481,-4.3529024,-4.787048,-10.667161,0
-395.49402,114.76805,54.021416,22.783659,6.0185976,5.6292176,-2.2720408,-6.3155093,-5.8035474,1.9081955,0.7228032,-1.7986746,-6.7506948,0
-370.8612,111.5196,47.499245,19.381477,6.7240615,5.8838253,-0.69265217,-4.3857527,-10.718658,1.6726702,-0.9565388,-4.3965664,-5.330147,0
-300.22467,122.98253,29.172857,28.910833,-7.3504496,-12.243883,1.6155639,-10.891839,-8.458619,-1.490587,-8.114125,1.9903271,-7.1953764,0
-315.24496,123.73392,32.326687,25.57583,-7.6994905,-14.048438,-1.0207747,-9.293414,-7.0678267,-0.95802,-5.9324584,3.8560586,-9.132702,0
-304.64478,117.13736,30.732096,24.766756,-11.389971,-10.848277,-1.1807654,-4.419451,-7.643592,-1.8046548,-6.982117,-0.78729755,-6.670402,0
-281.08417,121.83477,27.991198,16.0506,-12.747088,-7.361648,-8.002008,-5.2256317,-8.492721,-5.8293366,-7.427891,-3.588661,-12.957543,0
-367.56302,128.26367,38.21674,24.139452,3.1088922,-5.0383425,-1.6429794,-5.7444825,-1.7833368,-4.9774656,-6.938475,0.55041796,-5.8312893,0
-362.0521,122.11722,38.798195,25.245728,-1.0239624,-1.8885429,-0.032864083,-5.287527,-4.524518,-4.345373,-4.438023,1.1493543,-5.7333217,0
-299.55716,104.236786,30.624527,34.266838,-4.763364,-16.407686,-0.74967796,-12.28121,-6.176827,2.3686721,-5.2092814,1.0919775,-6.4862394,0
-347.38895,109.53704,44.996517,31.035492,0.8678496,-15.000233,-4.4295316,-8.485353,-4.2927704,4.21508,-0.5810405,0.10980029,-3.8002424,0
-309.34668,110.971855,42.847828,24.416096,-6.9274516,-13.685668,-6.9549904,-10.106667,-6.718309,1.0512941,-6.56668,-1.7014458,-7.3439083,0
-307.12476,105.5879,43.821213,21.493917,-10.544342,-8.916742,-2.0285397,-4.1156015,-8.461389,-1.3034717,-7.8806643,-1.0676439,-8.765973,0
-375.59726,118.35532,45.99305,31.82562,2.130549,-9.235311,-2.0802581,-7.0844507,0.77289414,-2.8068373,-6.090712,2.4851716,-6.6119323,0
-382.45578,112.6896,54.1878,29.374613,1.9550744,-6.821115,-4.386108,-3.305956,-2.8423464,1.128498,-1.1983478,-2.831172,-5.465084,0
-371.16678,103.64624,38.189945,23.053297,10.271463,-4.301289,-4.6023436,2.0286205,1.756231,0.76220673,-1.2404721,0.44372734,-6.038704,0
-368.819,108.39122,34.523586,24.423607,12.276718,-5.621807,-7.659046,-2.1843328,1.3868122,2.3188882,-0.7468551,1.0188147,-3.134808,0
-358.47562,115.625824,34.963333,21.742468,11.734644,-0.7445079,-10.622724,-6.1304955,-0.25834382,0.91558784,-1.6734761,-2.4794948,-4.211547,0
-363.4298,110.80469,40.877342,26.07072,11.88975,-4.305375,-9.922366,-3.9526284,-1.9203429,-0.2546175,0.95550853,-1.0583401,-6.2303185,0
-359.1811,113.44413,36.823494,25.157518,8.078259,-7.0129347,-5.019423,-9.219075,-2.7192986,4.400042,0.4811318,1.159318,-1.5489656,0
-399.3955,111.23962,53.281326,27.894238,13.635565,-0.7789569,-8.909719,-4.1119413,-1.013172,-0.34889254,0.39999586,-2.895109,-4.97966,0
-249.54863,70.93678,26.91367,18.566137,5.588021,-5.212565,-7.102269,-12.475533,-4.60123,-1.2695987,-4.5015116,2.1352773,-7.3488984,0
-293.30295,78.596596,36.65761,19.461117,7.8971744,-4.738832,-4.034254,-9.708133,-6.2575955,0.77840126,-3.1730897,3.6461096,-6.6238284,0
-268.72144,70.49339,28.384924,13.888705,8.030019,-2.6838038,-9.831372,-6.8370333,-7.6130323,-0.13561925,-4.5080485,-3.2020993,-10.877966,0
-305.7743,82.949974,37.85766,18.41848,7.99619,-3.9314332,-8.673417,-6.7093577,-6.236205,0.15549953,-3.122083,-1.2647336,-6.6227455,0
-372.22836,87.942406,56.211575,24.756838,12.66676,5.2439194,-4.010291,-5.862885,-6.016437,-1.3848509,-2.352763,1.4040353,-4.519081,0
-293.37277,80.52601,33.495457,17.673069,13.071361,-6.3103423,-7.538409,-10.113831,-6.11443,-2.5212584,-6.229394,0.63820255,-7.929527,0
-230.47081,100.244446,11.432623,15.594319,-9.448561,-11.498996,-0.86419886,-10.39596,-6.511559,-3.2457962,-6.7592554,1.1172439,-8.425768,0
-327.54343,110.938065,28.95819,23.680796,-2.0713494,-4.6196404,0.67333186,-10.968964,-3.419098,0.85955286,-1.4396582,2.9670997,-8.018774,0
-282.64423,98.47652,18.695734,12.895672,-0.41807407,-2.543643,-6.4623256,-6.2178373,-6.8853626,-2.1669314,-4.940033,-4.2319584,-11.727521,0
-265.46628,99.95901,17.553297,13.245099,-5.5429096,-3.059053,-6.2217307,-6.962068,-6.6254573,-4.272627,-3.8532734,0.45906472,-10.10235,0
-377.8903,112.36637,43.887264,22.738747,-0.3099208,0.5949804,3.2254803,-7.4021535,-3.43735,-2.0266948,-2.8100052,3.1625578,-6.0955553,0
-297.5391,97.75001,22.162558,16.471426,0.64479846,-2.5552557,-2.862184,-6.0843105,-7.539919,-0.10247696,-4.7265954,-1.6303943,-8.202409,0
-297.84534,95.638084,23.462101,26.093346,-3.5037258,-10.76373,-10.055845,-5.9541144,-0.47446516,-1.0170721,-2.477808,0.48148206,-0.32300633,0
-380.93353,98.94952,37.709084,37.720722,2.6904516,-3.6105428,1.6320572,-4.1702967,-2.4489577,-0.2929342,-4.279116,-0.21684511,-3.9161627,0
-359.4636,87.53348,35.679554,38.622246,3.6469634,0.8602097,5.1727934,-4.9097357,-1.397656,-1.7622937,-5.599267,-0.39635086,-5.1223226,0
-340.14774,105.03765,19.913036,39.56235,0.25440973,-9.040582,-5.952537,-8.686908,-4.9094124,-6.7340026,-5.583721,-3.1367364,-3.9150913,0
-342.07425,120.081566,28.714779,27.369373,-2.6221435,-10.423811,-10.911563,-7.900439,-0.72774136,0.38054383,-2.0267084,0.08242376,-1.830297,0
-405.04913,104.55892,43.963696,36.314697,9.953302,-1.8873011,-2.5603886,-3.6730237,-0.12819278,-0.1461249,-2.5454066,-1.2649126,-2.6162353,0
-159.10884,51.46725,-9.004268,2.5463836,-11.149052,-2.8813105,-6.655352,-4.9226923,-1.4776485,2.983056,-13.256071,-4.397713,-6.8974595,0
-291.34662,100.904945,18.618769,0.5304342,-7.374612,1.3144923,-1.4679077,-8.960147,-1.84564,5.3215857,-3.9613404,-2.9834826,-0.3372056,0
-223.05869,82.81024,10.068057,1.0028336,-14.2851305,1.0144082,-4.345869,-5.8353,-1.062077,2.0388415,-5.2769594,0.13156247,-1.6436807,0
-346.77936,103.45162,32.553116,14.676271,0.85240746,3.839233,1.836585,-8.539253,2.234803,1.9515905,-6.1184015,-0.50253844,-3.0746505,0
-403.15454,106.51632,44.933975,20.31547,9.565198,8.475519,3.133792,-2.8518698,-0.31277642,3.9964325,-5.9847946,-3.3675532,-1.8564967,0
-368.6839,108.448074,32.649597,14.379167,3.1044617,7.9953012,2.3073785,-3.512832,0.7438468,4.7527223,-4.099762,-3.3735206,-1.5401372,0
-310.34567,89.46169,25.357088,11.753596,-1.3815637,3.6243675,-0.88183534,-8.592959,-1.7962348,-2.229981,-9.535931,-5.4865017,-3.1254306,0
-410.0174,110.04396,46.889305,20.75166,9.012401,6.8860307,1.0420538,-2.5949907,1.5758327,3.8847466,-3.862629,-3.754133,-1.1016392,0
-398.3948,110.60811,48.26556,17.508543,6.2798758,8.012889,1.0272852,-6.381018,0.0940437,2.683277,-2.954652,-3.721133,-0.9896934,0
-254.84631,85.62212,7.209452,11.606234,-3.4212193,0.43362054,-3.6876261,-10.904086,-4.8221097,1.0745388,-4.356725,-5.914378,-2.4184284,0
-384.5217,109.8683,46.885822,16.428526,2.4661355,4.232976,1.4369963,-6.211742,-0.45349926,1.2279087,-2.9512637,-2.4410334,-2.6608877,0
-365.7255,108.190704,37.162918,21.381212,2.5162451,1.6108862,-0.2152378,-7.0335793,-0.290052,2.991223,-1.9740995,-3.123195,-0.3220681,0
-375.44833,113.51663,41.946316,12.019511,2.0193028,5.0637875,-1.8011667,-6.339277,-2.084687,1.9391769,0.8021001,-0.02100395,0.20270403,0
-416.35663,110.56654,50.4095,22.200703,9.497953,3.9701796,0.9025031,-3.2478793,-0.5753009,2.772464,-1.5504814,-2.524315,-1.834941,0
-417.47208,110.49661,51.26745,20.700989,8.394522,8.23915,2.000893,-2.8165827,-0.8034117,2.3631115,-0.67958605,-3.4673426,-2.5883825,0
-406.58698,112.72983,49.078403,18.335474,7.2969203,6.472998,1.329466,-5.553969,0.53222626,3.767261,-0.08633011,-2.6893406,-2.506564,0
-219.14581,93.7297,-1.5760908,24.72153,-17.634085,-2.59782,-7.300254,-13.593572,-11.113432,1.2697049,-6.328061,-0.0767732,-4.7840266,0
-398.88547,112.79951,48.461372,39.45383,6.5450473,-2.4239142,-1.7032253,-9.430805,-6.5029216,-0.910943,-4.3773694,-3.3652484,-0.67091477,0
-417.72415,100.43291,48.02207,35.02667,13.343411,8.558204,3.4391387,-4.910645,-1.8806895,-0.31010965,-4.7958508,-3.5154676,-2.7799194,0
-280.5711,110.35908,6.793642,27.369932,-11.558016,-6.4509034,-4.238637,-17.244997,-6.7649326,2.416598,-8.971949,-7.715118,-3.4602044,0
-378.17377,119.55446,41.62042,26.176394,1.9747531,1.7519897,-3.0346909,-7.8019366,-4.822811,1.5681478,-3.704081,-3.3485138,-1.8849345,0
-412.7979,112.125046,45.44343,31.973326,10.340666,1.3825169,-0.09749454,-4.777755,-1.6654394,-0.56540745,-3.3236291,-3.4345868,-2.4463239,0
-303.9532,108.58138,17.449982,19.824757,-6.4500275,-1.8572773,-6.443536,-4.6081223,-3.574867,-0.9403578,-5.617798,-1.6970952,-2.466182,0
-377.68616,106.9395,40.766014,30.18581,4.126793,-0.538215,-0.2964853,-4.3800116,-2.725774,-0.011572634,-3.825233,-0.042960614,-2.9733303,0
-371.1941,99.193665,43.644497,33.39143,8.12791,-0.7139463,-2.429084,-5.3159246,-1.6936511,-2.11543,-5.285529,-2.3881369,-3.4652958,0
-340.48907,111.7903,24.117697,29.509876,-0.9572872,-8.032596,-3.7764065,-5.8662605,-0.3218118,1.2088866,-3.5241952,-5.7791023,-5.5390387,0
-379.14795,113.08626,40.204628,28.30631,3.2621562,-2.9604745,-4.859118,-2.8039916,-0.81768924,0.34954834,-2.9099672,-4.260912,-2.0808415,0
-417.83243,104.28098,47.46579,32.82394,11.488647,4.391541,-0.4401074,-2.5762823,-1.3402792,0.4813642,-1.8229467,-4.0793414,-1.3586162,0
-309.6948,98.22966,34.21283,22.234697,-5.2949557,-6.2401342,-4.6898074,-4.6439877,-5.1956825,-0.032916583,-3.3121803,-1.9639541,-3.69,0
-386.1236,101.2425,50.013725,28.862204,6.442666,-2.8016744,-0.040311307,-4.347683,-1.3799566,1.7699639,-3.3063605,-1.2811576,-3.6659465,0
-379.4916,87.857346,51.01073,32.18304,13.353923,2.2419438,0.611359,-4.814046,-2.1320033,-2.9496262,-5.0283775,-1.8095754,-4.023061,0
-366.85846,95.810974,41.669144,28.480608,7.2912493,-5.7756667,0.03812326,-3.7717009,0.9260975,-2.292741,-6.495238,-1.931369,-4.7935348,0
-357.27808,108.96764,44.792744,24.361593,2.1534796,-6.662666,-5.2084994,-1.7426443,-2.9652536,-1.4039404,-3.6030896,-1.4520726,-1.2787912,0
-420.5839,99.3598,56.601067,33.0215,13.916048,-0.6009821,0.44076914,-2.4650884,-1.4323373,-1.9697416,-2.4393687,-2.4981055,-4.330644,0
-301.4318,124.19711,13.784547,5.346247,-15.002634,1.1857688,-1.2572722,-5.3596773,-7.0232406,0.73542094,-3.9439867,-1.2538012,-3.5555553,0
-387.4141,116.42173,39.207916,22.39837,1.1639086,3.090064,2.7397027,-3.0574236,-0.8010316,-2.1648457,-2.8688724,-2.0157604,-2.1759007,0
-391.7553,111.9023,38.499382,21.224356,4.1217933,6.5652137,2.8389964,-7.13107,-2.2738633,-0.25063553,-2.4590416,-1.5208881,-2.5343754,0
-260.64294,112.17183,4.058651,7.2940893,-13.99452,-2.941033,-4.0690045,-11.855479,-6.623754,-1.7699031,-7.3262997,-3.9752088,-2.0564551,0
-366.9733,124.83111,30.822567,18.630573,-0.27616632,2.0355077,-0.78426415,-10.115083,-3.6030886,2.8168828,-2.377795,-2.1939294,-2.2171872,0
-414.77478,112.928154,47.871956,27.859411,9.768325,2.6042101,0.899895,-3.9996557,-2.0788183,-2.039368,-3.449709,-1.3757555,-2.0682614,0
-255.18965,108.09084,9.05316,6.1886725,-9.271868,-3.603567,-5.5836053,-10.632471,-6.987287,0.5261646,-10.819375,0.59802,-3.6725917,0
-376.9229,112.898,43.869244,22.00631,4.2063656,1.2640319,-1.1680866,-11.23835,-2.6149697,1.2954345,-4.3673935,-0.06661051,-2.9386866,0
-389.75616,104.182205,48.629417,23.634462,8.633668,5.468408,-1.3224014,-9.86302,-2.4077427,1.0404526,-5.5259595,-3.192764,0.45559227,0
-371.93076,114.801735,43.37097,18.019096,4.188775,2.3940957,-1.1179645,-10.178909,-3.1383917,1.6955558,-6.665845,-2.6743932,-0.6015089,0
-382.65085,110.80686,49.0934,22.397985,4.783655,3.4286275,-5.8552785,-10.012063,-2.5080144,3.094521,-3.4796476,-1.8877716,-0.8246726,0
-393.3431,108.58859,44.422302,23.256693,5.497967,1.8635894,1.7593434,-9.832277,-5.1304555,-0.27141955,-3.5899296,-3.377075,-3.6281831,0
-325.73096,123.43193,37.08966,20.317633,-11.696955,-3.1412175,-2.0903206,-12.013531,-10.002446,-1.800288,-2.5409694,-1.6399907,-5.271171,0
-397.96164,117.15029,49.967674,26.825083,2.6718857,0.027403748,-0.24673313,-6.119132,-4.1599703,-1.1031067,-4.515485,-1.7501246,-2.2268121,0
-412.44733,102.67699,50.604095,31.02188,12.036671,6.112685,0.72931296,-5.1415443,-2.2314525,-1.9791342,-3.3231044,-2.6348085,-3.1673913,0
-347.60406,116.27246,40.7833,19.633873,-10.033884,-0.8436395,0.6964645,-9.673958,-3.4376013,-5.0875916,-7.178412,-2.0614166,-6.886473,0
-376.26932,119.550186,43.55356,27.117365,1.172855,-1.936025,-2.1470783,-8.108148,-6.3801503,-3.5034707,-0.4732163,-3.2440274,-3.0213826,0
-412.3632,112.4765,50.912113,28.891033,4.2721434,-0.79379773,-0.328995,-4.1318164,-1.7750558,-2.4839227,-1.4713315,-4.2288523,-4.746838,0
-269.6575,92.05435,33.017757,14.898853,-20.649591,-6.38871,-1.656641,-9.656845,-3.47114,-1.8789784,-6.8979664,3.7182357,-7.1157684,0
-396.15677,101.67976,54.009945,28.058697,0.59706295,2.7046638,2.7096014,-3.6928058,2.578733,-0.3045783,-3.9957128,-0.8445213,-4.8652487,0
-401.26273,90.56406,55.66286,28.08981,8.203568,7.383535,2.0625286,-2.430266,3.9801059,-2.427426,-5.308039,-0.9747341,-4.7220516,0
-352.2874,105.053085,37.7832,17.07168,-6.124159,0.42632928,4.312648,-11.5016575,-2.6517563,-7.5583525,-11.244614,3.040279,0.5458479,0
-370.11743,113.651955,47.98068,21.267805,-2.852725,-3.2914073,-6.2855835,-4.999965,-1.6813525,-1.2830843,-3.16551,-0.31958538,-1.5021362,0
-402.26874,103.71435,54.370827,29.404678,4.086861,-1.1761185,0.1519877,-2.699508,0.060759302,-2.805198,-5.1116295,-2.5061996,-4.930986,0
-223.07515,76.7658,8.206337,19.841644,-7.2953653,-12.082102,-2.5593853,-2.0291917,-10.064173,-3.0168211,-4.634638,-1.7094747,-2.4940398,0
-400.6786,91.91266,43.551395,32.729824,14.095917,2.1554377,7.416728,-2.7511191,-1.2603861,0.8451848,-2.2933223,-3.237249,-0.817801,0
-396.3735,101.66486,46.883244,28.353466,11.96648,0.33594802,-2.261683,-1.391027,0.8909639,-0.0539788,-5.9068904,-4.5666065,0.19842315,0
-303.13272,101.6135,20.958858,17.89783,-1.5287334,-9.757642,-1.6826229,-3.6137545,-2.0859423,-3.958421,-6.4213486,-3.1849976,-3.6353397,0
-373.27728,108.73124,41.78454,22.852583,10.547586,-0.37639093,-7.421523,-3.523512,2.1337197,0.86215425,-2.9452314,-3.6336968,1.126101,0
-420.25845,101.35761,49.74538,31.075598,14.620528,-1.3799996,0.57236195,-0.08208588,-1.6679333,-0.14163232,-0.6748176,-3.1679685,-0.8341175,0
-314.135,77.632355,42.49561,19.931892,4.0856156,-5.0549493,-4.7372146,-3.9900327,-2.5241647,-0.08425733,-4.7241015,0.46487752,-2.995759,0
-389.73642,81.59774,55.957523,30.559929,12.839171,0.5282385,1.7266315,-3.7145562,-1.2645969,0.46344674,-3.8673892,-2.2134635,-3.8908286,0
-389.16986,77.430115,52.79954,30.572668,15.919445,4.7815228,1.4553862,-4.7587104,0.32387602,-0.53454196,-4.7200503,-2.691948,-2.841383,0
-311.4618,71.86007,32.03419,24.009058,5.1637607,-8.047348,-2.9409685,-11.304805,-0.55559856,-0.33765504,-2.731453,4.528493,-2.2505312,0
-379.3912,92.512184,54.25328,27.255394,11.397912,-1.0031365,-8.832172,-3.938071,-0.49923298,-0.33247277,-2.868161,-0.22030944,-1.3976353,0
-402.53488,89.34847,58.533493,29.453165,16.14081,2.3428898,-2.7106411,-4.9776154,-0.0835033,0.23959285,-3.9367466,-2.459979,-0.15539454,0
-360.82956,106.95954,45.360043,20.517296,2.326988,0.7074148,-0.091018006,-7.9917455,-4.4317775,-0.49565834,-4.0520287,2.0581844,-4.329202,0
-399.35733,96.20303,54.439644,28.35222,11.276054,3.8431509,1.0325387,-3.7138338,0.20528479,-1.3371947,-3.857283,-0.916829,-2.9973378,0
-316.30603,84.55243,32.146988,16.107376,0.3103795,1.9841592,2.3791568,-11.575949,-3.2889714,-1.3444147,-7.3828454,-6.0013137,-4.7545576,0
-359.57767,113.81067,36.36474,19.336617,1.3374076,-0.9368103,1.0036288,-11.488988,-0.832621,-0.17720686,-5.5584917,-0.12184049,-4.387368,0
-362.6492,113.278755,41.94602,17.88458,2.9833484,3.7562253,-2.5492663,-8.261527,-0.7052229,1.094756,-5.235016,-1.0026145,-0.3532627,0
-407.31195,102.8653,49.416615,25.016163,12.203144,5.301231,2.2534778,-2.1487906,1.4201783,1.5029316,-1.9113066,-2.1461818,-1.6783308,0
-249.09775,79.8333,19.697525,24.317833,-10.822773,-12.343716,0.31158447,-11.180833,-4.655423,-3.7148445,-2.934201,2.0572393,-6.9213815,0
-339.4607,88.7473,26.002293,36.051136,-0.80622375,-3.1919944,-1.0954174,-11.180546,3.9665363,-0.09709086,-1.659159,2.4799492,-1.2846891,0
-317.08386,86.08098,30.885511,24.563086,2.8567152,-4.1027713,-2.528376,-8.142705,-4.4964848,-4.4388843,-4.100899,-2.1068108,-6.7729306,0
-279.80865,92.127304,14.687641,25.074787,1.6566837,-10.9992,-2.8040428,-8.185801,-6.690112,-5.7220674,-3.8311315,3.8997416,-6.3936853,0
-352.79163,102.810936,31.81915,31.093792,0.7456864,-5.676725,-2.2799218,-7.416658,0.53375816,-2.4027681,-0.4140906,1.2854626,-0.2540549,0
-391.89944,103.05418,40.435253,32.12242,5.8186255,-0.79003614,3.9564652,-3.004548,-1.1275136,-0.46849498,-0.80024904,-0.3093037,-3.4951828,0
-218.61589,74.36984,8.024383,13.020558,-18.066027,-6.3258653,6.7091064,-16.476225,-6.568616,1.7578375,-7.410221,2.86442,-8.694745,0
-287.4554,105.73157,12.157925,13.47662,-7.803775,0.27809697,-0.808437,-13.083041,-4.1618376,-1.2192576,-0.118588686,-0.118644536,-10.866158,0
-222.76208,76.542114,5.0718365,2.8655498,-7.4771614,-4.700094,-2.350391,-11.622147,-5.9880295,0.2604326,-2.5138142,-0.87242496,-8.884857,0
-288.3564,99.104256,9.907497,19.22467,-14.737662,1.4813482,6.768835,-16.529474,1.4113312,1.6178969,-4.6932597,1.480243,-9.433936,0
-356.56262,113.62097,32.161522,14.07476,-6.9046187,3.2262397,3.927198,-8.44106,-0.46935368,1.9298804,-1.2701743,0.6261346,-8.280013,0
-321.51297,102.74817,20.72686,13.542487,-1.7167075,-0.051529773,2.471211,-6.153934,-2.7652235,5.373352,-2.803659,-2.7562196,-7.336054,0
-244.21634,76.94248,13.528556,6.7893424,-5.858805,-5.6690917,0.25781682,-12.3425455,-9.550017,-0.16174184,-4.0909643,1.2853996,-7.849486,0
-419.3752,107.99519,51.70674,23.644226,5.5114036,7.5040045,3.4167376,-2.6078746,-1.1706901,0.26708046,2.2145193,-0.5946675,-3.4073553,0
-377.04684,108.14465,39.514088,21.819475,-0.7322172,6.3921037,2.8436694,-10.058467,-0.41223162,0.49937448,-0.25069326,-1.3248434,-2.566133,0
-198.00826,65.15683,-4.445327,0.23909359,-5.09005,-10.768543,-5.060789,-8.523681,-7.296636,2.595429,0.5865482,0.42462227,-6.909493,0
-384.09604,110.970665,35.00724,30.332928,1.4790568,1.6146345,5.850723,-9.416914,-1.0706308,-0.05220356,0.85977745,1.4323953,-5.856433,0
-311.14386,108.13196,20.75998,26.660215,-7.209622,-4.4955683,4.8652844,-17.128754,-0.58250153,0.12531209,-2.0323715,0.5758667,-10.284584,0
